id,name,actions,level,rarity,prerequisites,frequency,cost,trigger,requirements,description,special,canSelectMultiple,isDefault,skillID,minProf,code,isCore,genericType,genTypeName,isArchived,contentSrc,homebrewID,version,createdAt,updatedAt
597,"Learn a Spell",NONE,-1,COMMON,NULL,NULL,NULL,NULL,"You have a spellcasting class feature, and the spell you want to learn is on your magical tradition’s spell list.","You can gain access to a new spell of your tradition from someone who knows that spell or from magical writing like a spellbook or scroll. If you can cast spells of multiple traditions, you can Learn a Spell of any of those traditions, but you must use the corresponding skill of that tradition to do so.
To learn the spell, you must do the following:
* : Spend 1 hour per level of the spell, during which you must remain in conversation with a person who knows the spell or have the magical writing in your possession.
* : Have materials with the Price indicated in Table 4–3, page 238.
* : Attempt a skill check for the skill corresponding to your tradition (DC determined by the GM, often close to the DC on Table 4–3, page 238).
If you have a spellbook, Learning a Spell lets you add the spell to your spellbook; if you prepare spells from a list, it’s added to your list; if you have a spell repertoire, you can select it when you add or swap spells.
Critical Success: You expend half the materials and learn the spell.
Success: You expend the materials and learn the spell.
Failure: You fail to learn the spell but can try again after you gain a level. The materials aren’t expended.
Critical Failure: As failure, plus you expend half the materials.",NULL,NULL,1,NULL,NULL,NULL,1,BASIC-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 04:43:34","2020-05-26 04:43:34"
602,Grapple,ACTION,-1,COMMON,NULL,NULL,NULL,NULL,"You have at least one free hand. Your target cannot be more than one size larger than you.","You attempt to grab an opponent with your free hand. Attempt an Athletics check against their Fortitude DC. You can also Grapple to keep your hold on a creature you already grabbed.
Critical Success: Your opponent is restrained until the end of your next turn unless you move or your opponent (action: Escapes | Escape).
Success: Your opponent is grabbed until the end of your next turn unless you move or your opponent (action: Escapes | Escape).
Failure: You fail to grab your opponent. If you already had the opponent grabbed or restrained using a Grapple, those conditions on that creature end.
Critical Failure: If you already had the opponent grabbed or restrained, it breaks free. Your target can either grab you, as if it succeeded at using the Grapple action against you, or force you to fall and land prone.",NULL,NULL,1,4,NULL,NULL,0,SKILL-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 05:16:16","2020-05-26 05:16:16"
604,"Long Jump",TWO_ACTIONS,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"You (action: Stride), then make a horizontal (action: Leap) and attempt an Athletics check to increase the length of your jump. The DC of the Athletics check is equal to the total distance in feet you’re attempting to move during your Leap (so you’d need to succeed at a DC 20 check to Leap 20 feet). You can’t Leap farther than your Speed.
If you didn’t Stride at least 10 feet, or if you attempt to jump in a different direction than your Stride, you automatically fail your check. This DC might be increased or decreased due to the situation, as determined by the GM.
Success: Increase the maximum horizontal distance you (action: Leap) to the desired distance.
Failure: You (action: Leap) normally.
Critical Failure: You (action: Leap) normally, but then fall and land prone.",NULL,NULL,1,4,NULL,NULL,0,SKILL-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 05:21:49","2020-05-26 05:21:49"
605,"High Jump",TWO_ACTIONS,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"You (action: Stride), then make a vertical (action: Leap) and attempt a DC 30 Athletics check to increase the height of your jump. If you didn’t Stride at least 10 feet, you automatically fail your check. This DC might be increased or decreased due to the situation, as determined by the GM.
Critical Success: Increase the maximum vertical distance to 8 feet, or increase the maximum vertical distance to 5 feet and maximum horizontal distance to 10 feet.
Success: Increase the maximum vertical distance to 5 feet.
Failure: You (action: Leap) normally.
Critical Failure: You don’t (action: Leap) at all, and instead you fall prone in your space.",NULL,NULL,1,4,NULL,NULL,0,SKILL-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 05:22:18","2020-05-26 05:22:18"
606,Leap,ACTION,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"You take a careful, short jump. You can Leap up to 10 feet horizontally if your Speed is at least 15 feet, or up to 15 feet horizontally if your Speed is at least 30 feet.
You land in the space where your Leap ends (meaning you can typically clear a 5-foot gap, or a 10-foot gap if your Speed is 30 feet or more).
If you Leap vertically, you can move up to 3 feet vertically and 5 feet horizontally onto an elevated surface.
You can use the (action: Long Jump) or (action: High Jump) actions to increase the distance of your Leap.",NULL,NULL,1,NULL,NULL,NULL,0,BASIC-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 05:26:55","2020-05-26 05:26:55"
607,Shove,ACTION,-1,COMMON,NULL,NULL,NULL,NULL,"You have at least one hand free. The target can’t be more than one size larger than you.","You push an opponent away from you. Attempt an Athletics check against your opponent’s Fortitude DC.
Critical Success: You push your opponent up to 10 feet away from you. You can (action: Stride) after it, but you must move the same distance and in the same direction.
Success: You push your opponent back 5 feet. You can (action: Stride) after it, but you must move the same distance and in the same direction.
Critical Failure: You lose your balance, fall, and land prone.",NULL,NULL,1,4,NULL,NULL,0,SKILL-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 05:31:29","2020-05-26 05:31:29"
609,Trip,ACTION,-1,COMMON,NULL,NULL,NULL,NULL,"You have at least one hand free. Your target can’t be more than one size larger than you.","You try to knock an opponent to the ground. Attempt an Athletics check against the target’s Reflex DC.
Critical Success: The target falls and lands prone and takes 1d6 bludgeoning damage.
Success: The target falls and lands prone.
Critical Failure: You lose your balance and fall and land prone.",NULL,NULL,1,4,NULL,NULL,0,SKILL-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 05:38:07","2020-05-26 05:38:07"
612,Repair,NONE,-1,COMMON,NULL,NULL,NULL,NULL,"You have a repair kit.","You spend 10 minutes attempting to fix a damaged item, placing the item on a stable surface and using the repair kit with both hands. The GM sets the DC, but it’s usually about the same DC to Repair a given item as it is to (action: Craft) it in the first place. 
You can’t Repair a destroyed item.
Critical Success: You restore 10 Hit Points to the item, plus an additional 10 Hit Points per proficiency rank you have in Crafting (a total of 20 HP if you’re trained, 30 HP if you’re an expert, 40 HP if you’re a master, or 50 HP if you’re legendary).
Success: You restore 5 Hit Points to the item, plus an additional 5 per proficiency rank you have in Crafting (for a total of 10 HP if you are trained, 15 HP if you’re an expert, 20 HP if you’re a master, or 25 HP if you’re legendary).
Critical Failure: You deal 2d6 damage to the item. Apply the item’s Hardness to this damage.",NULL,NULL,1,5,NULL,NULL,1,SKILL-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 05:56:42","2020-05-26 05:56:42"
614,"Earn Income",NONE,-1,COMMON,NULL,NULL,NULL,NULL,"trained in the skill being used","You use one of your skills to make money during downtime. The GM assigns a task level representing the most lucrative job available. You can search for lower-level tasks, with the GM determining whether you find any. Sometimes you can attempt to find better work than the initial offerings, though this takes time and requires using the Diplomacy skill to Gather Information, doing some research, or socializing.
When you take on a job, the GM secretly sets the DC of your skill check. After your first day of work, you roll to determine your earnings. You gain an amount of income based on your result, the task’s level, and your proficiency rank (as listed on **Table 4–2: Income Earned, page 236**).
You can continue working at the task on subsequent days without needing to roll again. For each day you spend after the first, you earn the same amount as the first day, up until the task’s completion. The GM determines how long you can work at the task. Most tasks last a week or two, though some can take months or even years.
Critical Success: You do outstanding work. Gain the amount of currency listed for the task level + 1 and your proficiency rank.
Success: You do competent work. Gain the amount of currency listed for the task level and your proficiency rank.
Failure: You do shoddy work and get paid the bare minimum for your time. Gain the amount of currency listed in the failure column for the task level. The GM will likely reduce how long you can continue at the task.
Critical Failure: You earn nothing for your work and are fired immediately. You can’t continue at the task. Your reputation suffers, potentially making it difficult for you to find rewarding jobs in that community in the future.",NULL,NULL,1,NULL,NULL,NULL,1,BASIC-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 05:58:21","2020-05-26 05:58:21"
615,"Identify Alchemy",NONE,-1,COMMON,NULL,NULL,NULL,NULL,"trained in Crafting and you have alchemist’s tools.","You can identify the nature of an alchemical item with 10 minutes of testing using alchemist’s tools. If your attempt is interrupted in any way, you must start over.
Success: You identify the item and the means of activating it.
Failure: You fail to identify the item but can try again.
Critical Failure: You misidentify the item as another item of the GM’s choice.",NULL,NULL,1,5,NULL,NULL,1,SKILL-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 05:59:04","2020-05-26 05:59:04"
618,Lie,FREE_ACTION,-1,COMMON,NULL,NULL,NULL,NULL,NULL,"You try to fool someone with an untruth. Doing so takes at least 1 round, or longer if the lie is elaborate. You roll a single Deception check and compare it against the Perception DC of every creature you are trying to fool. The GM might give them a circumstance bonus based on the situation and the nature of the lie you are trying to tell. Elaborate or highly unbelievable lies are much harder to get a creature to believe than simpler and more believable lies, and some lies are so big that it’s impossible to get anyone to believe them.
At the GM’s discretion, if a creature initially believes your lie, it might attempt a Perception check later to (action: Sense Motive) against your Deception DC to realize it’s a lie. This usually happens if the creature discovers enough evidence to counter your statements.
Lying follows the same rules as (action: Speaking) during an encounter.
Success: The target believes your lie.
Failure: The target doesn’t believe your lie and gains a +4 circumstance bonus against your attempts to Lie for the duration of your conversation. The target is also more likely to be suspicious of you in the future.",NULL,NULL,1,6,NULL,NULL,0,SKILL-ACTION,NULL,0,CRB,NULL,1.0,"2020-05-26 06:18:28","2020-05-26 06:18:28"
